title,text,label
Delhi govt orders FIR against 4 airlines for not checking Covid test report of flyers from Maha,"The Delhi government has taken action against Indigo, Vistara, SpiceJet and
Air Asia for not checking Covid test reports for those coming from
Maharashtra.",0
Explained: Why D-street investors are scrambling for cover after record Covid surge,"At 11.22 am, S&P BSE Sensex was trading at 48,699.16 after falling
1,322.07 points due to a sharp rise in market volatility. Here are some
reasons why both Sensex and Nifty fell sharply on Monday:",0
"Markets crash as Covid-19 cases surge, Sensex down over 1,200 points","The NSE Nifty 50 index was down 0.66% at 14,770.40 by 0400 GMT, while the S&P
BSE Sensex was 0.77% lower at 49,642.46.",0
"Patna: Citing shortage of oxygen for Covid patients, chief of state-run NMCH asks to be relieved from duty","In his letter to principal secretary (health), the medical superintendent of
state-run NMCH in Patna has asked to be relieved from his duty over shortage
of oxygen supply for Covid-19 patients in the hospital.",0
Maharashtra govt's pressure on suppliers affecting delivery of oxygen machines to MP: CM Shivraj Singh Chouhan,"Madhya Pradesh Chief Minister Shivraj Singh Chouhan has alleged that the
Maharashtra government is pressuring manufacturing companies to stop
supplying oxygen concentrator machines to the state.",0
"Strict action will be taken if Covid-19 restrictions violated, warns Maharashtra's Home Minister","With measures in place in Maharashtra to contain the spread of Covid-19,
state Home Minister Dilip Walse Patil said strict action will be taken
against anyone who violates the restrictions.",0
Covid-19: Will the second wave hit India's economy?,"Businesses are more resilient after a year of the pandemic, but they will be
severely tested again as India battles the second wave of Covid-19.",0
"IndiGo starts door-to-door baggage transfer service for fliers in Delhi, Hyderabad","Private carrier IndiGo has partnered with CarterPorter to provide
door-to-door baggage delivery service. The airline started the service from
April 1 in New Delhi and Hyderabad and will subsequently launch it in Mumbai
and Bengaluru for delivery to and from home and airport.",0
"Hours after mothers' cremation, 2 Gujarat doctors back on duty","Hours after losing their mothers, two doctors in Gujarat, despite the
emotional setback, were back to perform their duties at a time when India is
witnessing a rapid increase in coronavirus cases.",0
PM Modi holds meet to review Covid-19 situation in Varanasi,"Prime Minister Narendra Modi on Sunday held a meeting to review the Covid-19
situation in Varanasi, his Lok Sabha constituency.",0
Hospitals across country under pressure amid surge in cases,"The situation at various hospitals across the country remained tense as India
witnessed a surge in Covid-19 cases.",0
"Delhi CM Kejriwal writes to PM, seeks reservation of 7,000 hospital beds for Covid patients","Appealing to the Centre for help, Delhi CM Arvind Kejriwal said there are
less than 100 ICU beds for Covid-19 patients in the national capital.
Isolation centres in stadiums and schools are being revived, said the Chief
Minister.",0
Why Rani Mukerji's Hichki was a no-hichki Bollywood entertainer. On Monday Masala,"Rani Mukerji's Rani Mukerji's Hichki once again showed us who the OG queen of
Bollywood is. The film turns 3 on Tuesday, March 23.",0
"67th National Film Awards: Manoj Bajpayee, Dhanush are Best Actors; Kangana is Best Actress","Kangana Ranaut won the National Award in the Best Actress category for her
films Panga and Manikarnika. Manoj Bajpayee and Dhanush won the Best Actor
Award for their films Bhonsle and Asuran, respectively.",0
Exports jump by 58% to record USD 34 billion in March but 7.4% fall in 2020-21,"India’s exports increased by 58.23 per cent to a record USD 34 billion in
March with key sectors performing well. However, exports dipped by 7.4 per
cent to USD 290.18 billion in 2020-21 as compared to USD 313.36 billion in
2019-20, according to data.",0
"BSE, NSE closed today on account of Good Friday","The Bombay Stock Exchange (BSE) and National Stock Exchange (NSE) are closed
for any trading activity on account of Good Friday. Markets will resume
trading on Monday, April 5.",0
"Majority of MSMEs ignored in country, focus only on BSE, NSE: Rajiv Bajaj","Bajaj Auto MD Rajiv Bajaj has said that a vast majority of Micro, Small and
Medium Enterprises (MSMEs) were being ignored in the country and the focus
was only on Bombay Stock Exchange (BSE) and National Stock Exchange (NSE)
during the Covid-19 pandemic.",0
"Can get vaccinated during Ramzan since Covid-19 vaccine is neither food nor drink, say Islamic scholars","Islamic scholars are appealing to people to get vaccinated against Covid-19.
Getting the jab will not break your fast during Ramzan since it is neither
considered food nor drink, said Mufti Nasir-Ul-Islam.",0
Delhi HC to hear only urgent matters from April 19 as Covid-19 cases surge,"Delhi High Court has decided to take up only extremely urgent matters for
hearing from April 19 onwards in view of the escalating Covid-19 cases.",0
Sushant's Chhichhore named Best Hindi Film at 67th National Film Awards,"Chhichhore has won the Best Hindi Film award at the 67th National Film
Awards. The film starred Sushant Singh Rajput, Shraddha Kapoor, Varun Sharma
and others in lead roles.",0
67th National Film Awards Full Winners List,"The winners of the 67th National Film Awards were announced today. The
announcement was delayed by almost a year due to the novel coronavirus
pandemic.",0
Govt withdraws order slashing rates for small saving schemes,"The government on Thursday revoked a steep interest rate cut on small savings
schemes such as PPF and NSC, with Finance Minister Nirmala Sitharaman saying
it was an oversight.",0
Hello Charlie trailer out. Aadar Jain and Jackie Shroff take us on a fun ride ,"The trailer of Hello Charlie is out. The film stars Aadar Jain and Jackie
Shroff in lead roles. It will release on Amazon Prime Video on April 9.",0
Mumbai Saga box office collection Day 3: John and Emraan film earns Rs 3.52 crore,"John Abraham and Emraan Hashmi’s film Mumbai Saga earned Rs 3.52 crore at
the box office on Day 3. The film hit the screens on Friday, March 19.",0
"Taapsee Pannu wraps Dobaaraa shoot with Anurag Kashyap, shares fun videos","Taapsee Pannu has wrapped up the shoot for her upcoming sci-fi film Dobaaraa.
Directed by Anurag Kashyap, the film also features her Thappad co-star Pavail
Gulati.",0
Savings interest rate cut rollback: Oversight or political hindsight?,"The Centre on Thursday withdrew its order slashing interest rates on small
savings schemes, including National Savings Certificates (NSC) and Public
Provident Fund (PPF), for the first quarter of 2021-22. Finance Minister
Nirmala Sitharaman said the it was an ""oversight"" -- a move being seen as an
attempt by the BJP to contain the fallout of such a decision hitting common
people amid the ongoing elections in West Bengal and Assam.",0
"Stock markets start new fiscal on a high; Sensex reclaims 50,000-level","Indian equities started the new fiscal year on a strong note on Thursday,
with the BSE Sensex surging over 520 points to settle above the 50,000-level
on across-the-board buying by participants amid positive global cues.",0
"At Rs 1.23 trillion, GST collection for March sets new record","The GST revenues during March 2021 are the highest since the introduction of
GST. At Rs 1.23 trillion, the revenues for the month of March 2021 are 27 per
cent higher than the GST revenues in the same month last year.",0
"Check interest rates on small savings schemes like PPF, NSC","In a tweet, Finance Minister Nirmala Sitharaman said the interest rates of
small savings schemes shall continue to remain unchanged from the last
quarter of 2020-21 or the rates that prevailed as of March 2021. Here is a
list of interest rates that will continue to apply to various small savings
schemes:",0
Mumbai Saga box office collection Day 2,"Mumbai Saga is off to a bad start at the box office. The film was expected to
perform well on the weekend. However, increase in coronavirus cases played a
spoilsport.",0
Rani Mukerji to star in Mrs Chatterjee Vs Norway,"Rani Mukerji is celebrating her 43rd birthday today (March 21). On the
special occasion, the actress announced her new film Mrs Chatterjee Vs
Norway, which will be directed by Ashima Chibber.",0
Mumbai Saga box office collection Day 1,"Mumbai Saga opened with Rs 2.82 crore at the box office. The film is directed
by Sanjay Gupta and stars John Abraham and Emraan Hashmi in lead roles.",0
Janhvi Kapoor announces Good Luck Jerry wrap,"Janhvi Kapoor shared several photos from the sets of Good Luck Jerry to
announce the shoot wrap. The film was being shot in Punjab.",0
"Ayushmann wraps up Anubhav Sinha's Anek, calls it very special","Ayushmann Khurrana today announced the wrap up of Anubhav Sinha's Anek. The
actor is playing the lead role of Joshua in the film, which has been shot in
the North East region of the country.",0
"Meghan won't attend Prince Philip's funeral service, Harry will: Palace","Meghan Markle will not be attending the funeral service for Prince Philip,
the husband of Britain's Queen Elizabeth, which will be held on April 17.",0
"India condemns Myanmar violence, expresses concern at UNSC meeting","At a United Nations Security Council (UNSC) meeting on Friday, India
condemned the ongoing violence in Myanmar ever since a military coup deposed
the democratically elected government in February.",0
"Volcano erupts in St Vincent and the Grenadines, thousands forced to evacuate","La Soufriere volcano in the southern Caribbean nation of St Vincent and the
Grenadines erupted on Friday, forcing thousands from surrounding villages to
evacuate.",0
US defends its Navy’s assertion of navigational rights within India’s EEZ sans consent,"The United States has defended its Navy’s Freedom of Navigation operation
within India’s exclusive economic zone without taking permission, claiming
that the move was “consistent with international law.”",0
Myanmar junta attacks again as spokesman defends crackdown,"It was the third attack this week involving the massive use of deadly force
by security forces to try to crush active opposition to the February 1 coup
that ousted the elected government of Aung San Suu Kyi.",0
"Plane carrying Pak Speaker, lawmakers turned back after explosives recovered near Kabul airport","An aircraft carrying Pakistan's Parliament Speaker and a delegation of
lawmakers was not allowed to land in Kabul due to security reasons.",0
"How Prince Philip was related to Lord Mountbatten, the last viceroy of India","Lord Mountbatten was the maternal uncle of Prince Philip. They were both
descendants of Queen Victoria, the famous 19th century British monarch.",0
"Prince Philip, husband of Queen Elizabeth II, has died aged 99","UK's Prince Philip, husband of Queen Elizabeth II, has died. He was aged 99.",0
China halts new enrollments at business school backed by Jack Ma: Report,"China have forced an elite business school backed by Alibaba Group Co Ltd
founder Jack Ma to halt enrollments, a report said on Friday.",0
"Iran frees South Korean ship, captain after promise to help with frozen funds","Iran on Friday released a South Korean-flagged tanker it seized amid a
dispute over billions in frozen oil funds, the foreign ministry in Seoul
said.",0
Brazil's top court orders Senate probe into Bolsonaro govt's handling of Covid pandemic,"The Brazilian Supreme Court has ordered the Senate to probe the handling of
the Covid-19 pandemic by President Jair Bolsonaro's government.",0
"Employee kills 1, wounds 5 at Texas cabinet business","One person was killed and five others were wounded Thursday in the wake of a
shooting at the cabinet-making business in Bryan, Texas, authorities said.",0
"NEET PG 2021 to be held amid rising Covid-19 cases: Aspirants under pressure, here's what experts have to say","The NEET PG 2021 will be conducted on April 18 amid the ongoing Covid-19
pandemic.",0
"Will write to CBSE, ICSE to consider postponing exams: Maharashtra Edu Minister","Maharashtra's education minister has said that she has plans to write to CBSE
and ICSE to ask them to reconsider the dates for the upcoming board exams.",0
No online exams for students of higher classes: Karnataka Deputy CM,"The government of Karnataka has ruled out the possibility of conducting
online exams for students of higher classes amid the Covid-19 crisis.",0
Priyanka Gandhi appeals to cancel CBSE Board exams ,"Congress leader Priyanka Gandhi Vadra urged Prime Minister Narendra Modi and
Education Minister Ramesh Pokhriyal on Twitter ""to do the right thing"" by
calling off the CBSE Board exams in view of the Covid-19 situation in the
country.",0
Delhi students will not be called to school for classes or exams ,"Delhi school students of classes 9-12 should not be called to school, says
Directorate of Education.",0
"Rajasthan class 6, class 7 students to be promoted without exams","The Rajasthan government has taken a decision to promote students of classes
6 and 7 without exams in light of the rising Covid-19 cases across the
country.",0
"MP board exams 2021 likely to get postponed, classes 1 to 8 may remain shut till June 15","With the rapidly rising Covid-19 cases, MP board exams 2021 will likely get
postponed. Moreover, classes 1 to 8 may remain shut till June 15 even though
an official announcement is yet awaited.",0
150 Institutions to participate in IDP virtual education fair 2021,"Over 150 world-class education institutions are going to participate in IDP's
virtual education fair 2021.",0
"CBSE Board Exam 2021: Will CBSE cancel 10th, 12th board exams? Here's what students have to say ","Amid surge in Covid-19 cases, CBSE Class 10 and Class 12 students have been
demanding to cancel the CBSE board exams 2021. Here is what students have to
say on the conduct of CBSE board exam 2021.",0
CBSE OASIS last date extended for updating teacher's data,"CBSE OASIS last date has been extended to upload teachers’ data. Schools
can update the names of all the teachers by April 16.",0
"NEET PG 2021 Covid-19 safety guidelines released, students under pressure","The NEET PG 2021 Covid-19 safety guidelines have been released for the
medical entrance exam to be conducted on April 18. Students are now under a
lot of pressure because of lockdown or near-lockdown situations in several
states.",0
JEE Main Result 2021: More than 10 Melvano students cross 99 percentile,"Deepak Nanda, a Melvano student emerged as the topper with a score of 99.891
percentile.",0
"RR vs DC, IPL 2021 Highlights: Morris, Miller fire Rajasthan to 3-wicket win",,0
Gambhir on Maxwell: RCB had a lot of faith in him and he has delivered,"Indian Premier League: Former India cricketer Gautam Gambhir has said that
Royal Challengers Bangalore showed a lot of faith in Glenn Maxwell and it has
paid off.",0
Maxwell has taken young guys under his wing at fielding practice: RCB coach Katich,"Glenn Maxwell was one of the chief architects of Royal Challengers
Bangalore's 6-run win over Sunrisers Hyderabad in Match 6 of the Indian
Premier League 2021 on Wednesday.",0
"Babar hails Rizwan after 3rd T20I win: Takes lot of courage to bat, keep wickets while fasting","Babar Azam and Mohammad Rizwan's record opening partnership helped Pakistan
gun down 204 against South Africa in the 3rd T20I in Johannesburg on
Wednesday. The visitors now lead the 4-match series 2-1.",0
Woakes on Delhi Capitals camp: There is a good family sort of vibe going on,"IPL 2021: After making his debut for Delhi Capitals in team's first match of
the season against CSK, pacer Chris Woakes has said that he was feeling
really good at the franchise. In his first match for DC Woakes bowled 3 overs
and scalped 2 wickets.",0
"RR vs DC IPL 2021 Match 7 dream 11 Prediction, Players, Captain, Vice-Captain","Rajasthan Royals vs Delhi Capitals IPL 2021 T20 Match 7 dream 11 Prediction:
RR and DC are all set to lock horns, on Thursday (April 15), at the Wankhede
Stadium in Mumbai.",0
Ashish Nehra explains why SRH batsman Manish Pandey has been in and out of Team India,"IPL 2021: Former India bowler Ashish Nehra has criticised SRH batsman Manish
Pandey for his slow batting against RCB on Wednesday and said that his lack
of adaptability is the reason why he has been in and out of Team India.",0
Umpires made the right call: Bayliss on Patel’s last over no-ball,"Indian Premier League: Sunrisers Hyderabad coach Trevor Bayliss has said that
even though captain David Warner seemed animated at the dugout during the
last over, the umpires made the right call on Harshal Patel’s no-ball.",0
"RR vs DC IPL 2021 T20 Live Streaming Match 7: Channels, timing, venue","Rajasthan Royals vs Delhi Capitals IPL 2021 T20 Live Streaming, Telecast
Match 7: Sanju Samson hit a hundred in his debut match as captain but
Rajasthan failed to cross the finishing line. Rishabh Pant, on the other
handed, tasted victory in his first match as in-charge. The to wicketkeeper
captains will meet for toss at 7:30 pm IST on Thursday. More details inside.",0
IPL 2021: Virat Kohli good ally to Glenn Maxwell at RCB - Brett Lee,"IPL 2021, SRH vs RCB: Former Australia pacer Brett Lee said Virat Kohli has
helped Glenn Maxwell stay focussed in the middle as the Australian
all-rounder has made a fine start to his Royal Challengers Bangalore stint,
playing two match-winning knocks in as many games.",0
RCB vs SRH: Virat Kohli reprimanded over IPL code of conduct breach,"IPL 2021, SRH vs RCB: Virat Kohli was seen spotted smashing a chair at Royal
Challengers Bangalore dug out as he vented out his frustration of having been
dismissed for 33 against Sunrisers Hyderabad in Chennai on Wednesday.",0
Kohli is good at keeping me on task: Maxwell after match-winning 59 vs SRH,"SRH vs RCB, IPL 2021: Glenn Maxwell played a match-winning hand of 59 runs on
Wednesday to help Royal Challengers Bangalore beat Sunrisers Hyderabad by 6
runs in a thrilling match in Chennai.",0
"Premier League: Bale stars for Tottenham, Arsenal hit back to beat Leicester","Arsenal rekindled their European hopes with an impressive 3-1 win over
Leicester City, while Gareth Bale struck twice in Tottenham Hotspur's 4-0
rout of Burnley on Sunday.",0
Mumbai City win 2020-21 ISL League Winners' Shield,"Mumbai City defeated ATK Mohun Bagan 2-0 on Sunday to win the ISL League
Winners' Shield and seal the AFC Champions League spot.",0
ISL: Goa draw 0-0 against Hyderabad to seal semifinal berth,"Indian Super League: FC Goa, on Sunday, were able to hold back Hyderabad FC
for a goalless draw to claim a semifinal spot in the 2020-21 edition of the
ISL.",0
ISL 2020-21: When and where to watch ATK Mohun Bagan vs Mumbai City FC,"ISL 2020-21, ATK Mohun Bagan vs Mumbai City FC live streaming and TV
coverage: In the clash of the table-toppers, ATKMB and Mumbai will battle for
the first League Winners Shield and a spot in the AFC Champions League.",0
"ISL: Cracker awaits as ATK Mohun Bagan, Mumbai battle for League Winners Shield","Indian Super League: In a much-anticipated clash on Sunday, league leaders
ATK Mohun Bagan take on Mumbai City FC as they battle it out for the
first-ever League Winners Shield crown.",0
"ISL 2020-21: Paul, Jerry star in Odisha FC's 6-5 win over SC East Bengal","Odisha FC ended their season on a high as they scored six goals past East
Bengal in their final league game on Saturday at the GMC Stadium in Bambolim,
Goa.",0
Premier League: Manchester City extend lead at the top with 20th straight win,"Manchester City won its 20th straight game in all competitions and opened up
a 13-point lead in the Premier League by beating West Ham 2-1.",0
"Premier League: Liverpool do not need summer rebuild, says Jurgen Klopp","Liverpool manager Jurgen Klopp believes he does not need to rebuild his squad
in the transfer window.",0
ISL 2020-21: NorthEast United march into play-offs with best-ever league finish,"Indian Super League: NorthEast United defeated Kerala Blasters 2-0 to seal
only their 2nd-ever play-offs berth in the ISL.",0
"Europa League draw: Arsenal, Spurs and Manchester United learn round of 16 opponents","Manchester United will take on AC Milan in the last 16 of the Europa League,
while Arsenal have been paired with Olympiacos, and Tottenham will face
Dinamo Zagreb.",0
"Europa League: Arsenal, Manchester United and AC Milan through to round of 16","Pierre-Emerick Aubameyang's 87th-minute header secured Arsenal a a 4-3
aggregate victory over Benfica on Thursday. The two sides had played a 1-1
draw in the first leg.",0
ISL 2020-21: Mumbai City setup Winners Shield clash with ATK Mohun Bagan,"Indian Super League 2020-21: Mumbai City FC came up with an emphatic 6-1 win
as they set up a cracker for the League Winner Shield with table-toppers ATK
Mohun Bagan.",0
"West Bengal, Assam Phase 1 voting | HIGHLIGHTS",,0
Elect a govt that upholds Constitution: Manmohan Singh's appeal to Assam in video message,"Former Prime Minister Manmohan Singh on Friday released a video message and
asked the people of Assam to vote for a government that will uphold the
Indian Constitution.",0
"Election rumble begins today with Phase 1 voting in Assam, West Bengal | Key points","Voting will be held for 30 seats in West Bengal and 47 seats in Assam in
Phase 1 of the assembly elections.",0
Assam Election 2021: Understanding the pulse of voters and key factors,"India Today's TV Rajdeep Sardesai goes around the streets of Assam to
understand the pulse of the voters ahead of the three-phased state Assembly
polls.",0
Assam Election 2021: Voting for 47 constituencies in Phase 1 on Saturday,"Assam will go to polls in the first phase of assembly elections on Saturday
that will decide the fate of a number of top politicians including Assam
Chief Minister Sarbananda Sonowal.",0
Assam awash in a flood of promises in poll season,"Five years ago, during the Assembly polls in Assam, the Bharatiya Janata
Party (BJP) had promised the people of the state that it will take
appropriate measures to tackle flood and erosion problems in the state. The
BJP has now again promised to make the state free from floods.  ",0
"Assam election: BJP will tackle ‘menace of love and land jihad’, says Shah","At an election rally in Assam on Friday, Union Home Minister Amit Shah said
the BJP will enact laws to tackle the “menace of love and land jihad” in
the state if it wins the election.",0
"Will make Assam infiltration-free in five years, Amit Shah tells poll rally","Addressing a poll rally in Assam’s Jagiroad Assembly constituency, Amit
Shah said that, if re-elected, the BJP government will make the state free of
infiltrators within five years.",0
"BJP wants to turn Assam into Bengali-speaking state by bringing CAA, says Badruddin Ajmal","Speaking to India Today TV in an exclusive interview, AIUDF chief Badruddin
Ajmal claimed that the BJP wants to turn Assam into a Bengali-speaking state
by bringing the CAA. Read the excerpts of the exclusive interview.",0
"Assam polls: Intruders will snatch jobs if Congress-AIUDF win, says BJP's Amit Shah | Updates",,0
Assam election: BJP MLA Himanta Biswa Sarma says CM candidate will be Modi-Shah’s decision,"With the Assam assembly election around the corner, BJP leader Himanta Biswa
Sarma on Thursday said that the party’s chief ministerial candidate will be
Prime Minister Modi and Union Home Minister Amit Shah’s decision.",0
"Assam Assembly election: Campaigning for first phase ends, polling on March 27","Ahead of the Assam assembly poll on March 27, campaigning for the first phase
ended on March 25",0
Scientists discover rare backward star rotating in opposite direction to its planets,"Scientists in Denmark have recently discovered a planetary system harbouring
two planets that orbit a star rotating backwards.",0
China’s space probe performs orbital adjustment around Mars,"China's Tianwen-1 probe on Monday performed an orbital manoeuvre around Mars,
days after it successfully entered the orbit around the red planet capping a
nearly seven-month voyage from Earth.",0
Gaganyaan is just the beginning! India plans to have sustained human presence in space,"India's maiden human spaceflight module 'Gaganyaan' will be launched after
the second unmanned mission planned in 2022-23, Union Minister Jitendra Singh
said last week.",0
"Why Bhagavad Gita, photo of PM Narendra Modi will be taken to space","The Satish Dhawan Satellite, developed by SpaceKidz India, will also carry
three payloads. It will be put into orbit by the polar satellite launch
vehicle.",0
NASA rover Perseverance to hover over Mars for 'seven minutes of terror' before landing,"NASA faces 'seven minutes of terror' on Thursday as its Mars rover
Perseverance will begin the descent to the Red Planet's surface. The
difference between the time taken for landing and the time taken for the
signal to travel back to Earth would mean that the scientists will not know
if the landing is successful until 4 minutes after the event.",0
UAE probe 'Amal' transmits picture of Mars' largest volcano 'Olympus Mons',"The picture was taken on Wednesday by The United Arab Emirates' historic Mars
probe 'Amal' or 'Hope.",0
"Most people are naturally armed against Covid-19, study finds","The majority of the people can produce neutralising antibodies against the
novel coronavirus in severe cases of COVID-19, according to a study that
supports the use of combination antibody therapy to prevent and treat the
disease.",0
Scientists unravel what makes some people Covid-19 super-spreaders,"Obesity, age, and the state of COVID-19 infection influence the number of
virus particles an infected person breathes out, according to a new study
which says these factors determine if a person becomes a super-spreader of
the virus.",0
"Gaganyaan: Second unmanned mission in 2022-23 followed by human spaceflight, says govt","The second unmanned mission of Gaganyaan has been planned in 2022-23,
followed by human spaceflight module, the government said on Wednesday.",0
"China spacecraft enters Mars orbit, 2nd in 2 days after UAE","Only the US has successfully touched down on Mars - eight times beginning
with two Viking missions.",0
Myanmar’s ruling junta issues new charges for Aung San Suu Kyi,"Aung San Suu Kyi has been accused of a fresh criminal charge when she
appeared by video link before a judge in Myanmar's capital Naypyitaw on
Monday.",0
Arab spacecraft enters orbit around Mars in historic flight,"A spacecraft from the United Arab Emirates swung into orbit around Mars on
Tuesday in a triumph for the Arab world's first interplanetary mission.",0
Covid-19 situation in UP: Non-stop burning pyres show extent of tragedy,"The number of bodies being brought to the crematoriums or burial grounds in
Uttar Pradesh has been witnessing a surge over the last few days. Watch this
video as people share their ordeal.",0
Toyota Fortuner vs Ford Endeavour vs MG Gloster vs Mahindra Alturas G4: Sales compared,"We compare the February 2021 sales figures of the Toyota Fortuner, Ford
Endeavour, MG Gloster and Mahindra Alturas G4.",0
"PUBG New State testing opens in second quarter of 2021, but do not get too excited","If you are awaiting the launch of PUBG: New State, this is crucial news for
you and even a bit disappointing.",0
Premier League: Manchester United end City’s 21-match winning streak,"Premier League: Ole Gunnar Solskjaer became the first Manchester United
manager to win his first 3 away matches at the Etihad in the Manchester derby
as United stunned the league leaders 2-0 on Sunday.",0
Indian refiners deepen cuts to Saudi oil purchases in May,"Energy relations between India, the world's third-biggest oil importer and
consumer, and Saudi Arabia have soured as global oil prices spiked.",0
"VK Singh deletes post seeking bed for Covid positive 'brother', issues clarification","Union Minister and Ghaziabad MP VK Singh on Sunday retweeted a post seeking
help from Ghaziabad authorities for a hospital bed for ""my brother"". He later
deleted the post after a clarification.",0
Union minister Prakash Javadekar tests positive for coronavirus,"Union minister Prakash Javadekar on Friday said that he has tested positive
for COVID-19 and urged those who came in contact with him in the last
two-three days to get themselves tested.
Javadekar, who holds the key portfolios of Environment, Forest and Climate
Change; Information and Broadcasting; and Heavy Industries and Public
Enterprises; informed about having tested positive for coronavirus on
Twitter.",0
"Deepening India-US partnership in security sphere destined, says former US Defence Secretary Ash Carter ","According to former US Defence Secretary Ash Carter, a deepening partnership
between India and the US in the military and security is 'destined to occur'
because the two large democracies have a lot in common.",0
"Brazil records 1,803 new Covid-19 deaths amid reports of Chinese vaccine's 50% efficacy against variant ","Brazil recorded over 37,000 new Covid-19 cases and 1,803 deaths on Sunday.
Meanwhile, a large study has found that a widely administered Chinese vaccine
is 50.7 per cent effective against the new Brazilian variant of the virus
known as P1.",0
Hangry dog asks for food from hooman in hilarious viral clip,"A video of an angry dog asking for food from its hooman has gone viral
online. The unique way in which the dog asks for food has left netizens in
splits.",0
"Pfizer vaccine can neutralise coronavirus variants first reported in UK, SA: Study","The research, published in the journal Nature Medicine, noted that the
vaccine is effective against coronavirus variants carrying the N501Y and
E484K mutations.",0
Tales of hospital horror emerge as Covid-19 surge grips India,"Authorities at a Patna hospital were forced to discharge patients due to
shortage of oxygen. In another case, an alive person was declared dead by
authorities at a Madhya Pradesh hospital. Besides this, a Covid patient, who
was waiting for admission, died outside Gujarat hospital. Watch this video.",0
"Over 15,000 cheques worth Rs 22 crore received for Ram temple in Ayodhya bounce","An audit report has revealed that more than 15,000 cheques with a total face
value of nearly Rs 22 crore donated for the construction of the Ram temple in
Ayodhya, have bounced.",0
"Ranjit Sinha: Wading through controversies, ex-CBI chief had an illustrious career","Ranjit Sinha lost his battle against Covid-19 on Friday morning in Delhi.
Born in undivided Bihar, Ranjit Sinha joined the Indian Police Service (IPS)
in 1974.",0
Who is Sushil Chandra? All you need to know about the new Chief Election Commissioner,"Sushil Chandra assumed charge as the new Chief Election Commissioner on
Tuesday and will oversee assembly polls in Goa, Manipur, Uttarakhand, Punjab,
and Uttar Pradesh.",0
"Top 5 best-selling compact sedans in February 2021: Dzire, Amaze, Aura, Tigor, Aspire","The Maruti Suzuki Dzire, Honda Amaze, Hyundai Aura, Tata Tigor and Ford
Aspire were the top five best-selling compact sedans in India in February
2021.",0
2021 World Car Awards top three finalists announced,"The World Car Awards announced the top three nominations for each of the five
categories for the 2021 edition.",0
Exploring Kumaon ft. Hyundai Venue IMT Part 2 - Pride of India,"Our exploration of Uttarakhand’s Kumaon region and its colonial-era
architecture and popular lakes continues with the Hyundai Venue IMT for
company.",0
"Canon EOS R3 launch confirmed, likely to be company’s most powerful full-frame camera","Canon India has also confirmed that the device will be coming to the country
soon. However, no launch date for the same has been reserved.",0
"Xiaomi makes big television announcement, to launch 4K Mi QLED TV 75 in India on April 23 ","Mi TV Q1 75-inch will be launched in India on April 23. The smart TV was
unveiled globally earlier this year and will debut as Xiaomi’s largest TV
in the country.  ",0
Microsoft launches Surface Laptop 4 with AMD Ryzen 4000 and Intel 11th gen processors,"Microsoft has announced its latest laptop offerings in the form of Surface
Laptop 4. The series is up for sale in select markets, in a total of four CPU
options, two each from AMD and Intel, and several memory variants.",0
"Airtel, Jio and Vi postpaid plans under Rs 1000 with live IPL and streaming benefits","Airtel, Jio and Vi offer postpaid plans that give access to streaming
benefits including Disney+ Hotstar which shows live IPL matches. While Jio
has this benefit from Rs 399, Airtel and Vi have postpaid plans from Rs 499
that give this benefit.",0
La Liga: Benzema stars as Real deny Atletico Madrid derby win,"La Liga: Karim Benzema scored a late equaliser as Real Madrid held leaders
Atletico Madrid to a 1-1 draw in Sunday's derby. The result has added spice
to the title race with Barcelona cutting down Atletico's lead.",0
Premier League: Liverpool slump to 6th straight defeat at home,"Premier League: Liverpool were beaten 0-1 as they slumped to a
record-extending 6th straight defeat at Anfield in the ongoing league season.
Mario Lemina scored the winner for Fulham who are involved in a relegation
battle.",0
Lewandowski scores hat trick as Bayern rallies to beat Dortmund 4-2,"Bayern Munich roared back from two goals down to beat Borussia Dortmund 4-2
on Saturday in their Der Klassiker.",0
Barbeque Nation listing: Here’s what to expect,"Most analysts have also confirmed that they are expecting a weak stock market
listing for Barbeque Nation Hospitality on Wednesday. Here is all you need to
know:",0
India well-armed to tackle risks posed by Covid surge: Finance Ministry,"The Finance Ministry has mentioned the same in its Monthly Economic
Review for March while talking about the outlook of the economy. Though
there are several challenges, the ministry is optimistic about the future of
the economy.",0
Ex-PM Manmohan Singh's 5 suggestions to PM Modi on fighting Covid crisis,"Concerned about the rising number of Covid-19 cases in India, former Prime
Minister and senior Congress leader Dr Manmohan Singh wrote Prime Minister
Narendra Modi a five-point suggestion letter to address the Covid-19 crisis.",0
"Delhi reports 25,000 new Covid-19 cases as CM Kejriwal sounds alarm over oxygen shortage","Delhi on Sunday reported an upsurge of 25,462 fresh coronavirus cases and 161
fatalities.",0
Bengal govt forms Task Force to monitor Covid beds in private hospitals,"West Bengal has seen a steady increase in the number of new Covid-19 cases,
prompting the Mamata-led government to form a four-member Task Force on
augmentation of Covid beds in private hospitals and nursing homes.",0
"PBKS vs CSK IPL 2021 Highlights: Moeen, du Plessis help Chennai beat Punjab by 6 wickets",,0
